0,0.049979,0
0.054167,0.049443,0.0026782
0.10833,0.048907,0.0052983
0.1625,0.048371,0.0078603
0.21667,0.047835,0.010364
0.27083,0.047298,0.01281
0.325,0.046762,0.015198
0.37917,0.046226,0.017527
0.43333,0.04569,0.019799
0.4875,0.045154,0.022012
0.54167,0.044617,0.024168
0.59583,0.044081,0.026265
0.65,0.043545,0.028304
0.70417,0.043008,0.030285
0.75833,0.042472,0.032208
0.8125,0.041935,0.034072
0.86667,0.041399,0.035879
0.92083,0.040862,0.037627
0.975,0.040325,0.039317
1.0292,0.039788,0.040949
1.0833,0.039251,0.042522
1.1375,0.038714,0.044038
1.1917,0.038177,0.045494
1.2458,0.03764,0.046893
1.3,0.037102,0.048232
1.3542,0.036564,0.049514
1.4083,0.036026,0.050736
1.4625,0.035487,0.0519
1.5167,0.034948,0.053004
1.5708,0.034408,0.05405
1.625,0.033868,0.055036
1.6792,0.033327,0.055962
1.7333,0.032786,0.056829
1.7875,0.032243,0.057635
1.8417,0.0317,0.058381
1.8958,0.031155,0.059065
1.95,0.030609,0.059688
2.0042,0.030061,0.060248
2.0583,0.029512,0.060745
2.1125,0.02896,0.061178
2.1667,0.028406,0.061546
2.2208,0.027849,0.061847
2.275,0.027288,0.06208
2.3292,0.026723,0.062243
2.3833,0.026154,0.062333
2.4375,0.025579,0.062349
2.4917,0.024998,0.062286
2.5458,0.024409,0.062142
2.6,0.023813,0.061913
2.6542,0.023206,0.061592
2.7083,0.022588,0.061175
2.7625,0.021956,0.060654
2.8167,0.021309,0.06002
2.8708,0.020644,0.059265
2.925,0.019958,0.058376
2.9792,0.019247,0.057341
3.0333,0.018509,0.056143
3.0875,0.017737,0.054763
3.1417,0.016927,0.053179
3.1958,0.016073,0.051366
3.25,0.015167,0.049292
3.3042,0.014201,0.046921
3.3583,0.013165,0.044211
3.4125,0.012048,0.041113
3.4667,0.010836,0.037566
3.5208,0.0095156,0.033503
3.575,0.0080674,0.028841
3.6292,0.0064714,0.023486
3.6833,0.0047035,0.017325
3.7375,0.0027359,0.010226
3.7917,0.00053644,0.002034
3.8458,-0.0019325,-0.007432
3.9,-0.0047143,-0.018386
3.9542,-0.0078594,-0.031077
4.0083,-0.011426,-0.045801
4.0625,-0.015483,-0.0629
4.1167,-0.020108,-0.082777
4.1708,-0.025392,-0.10591
4.225,-0.031441,-0.13284
4.2792,-0.038377,-0.16422
4.3333,-0.04634,-0.20081
4.3875,-0.055494,-0.24348
4.4417,-0.066025,-0.29326
4.4958,-0.078152,-0.35136
4.55,-0.092122,-0.41916
4.6042,-0.10822,-0.49827
4.6583,-0.12678,-0.59059
4.7125,-0.14817,-0.69826
4.7667,-0.17283,-0.8238
4.8208,-0.20123,-0.97009
4.875,-0.23394,-1.1404
4.9292,-0.27157,-1.3386
4.9833,-0.31484,-1.5689
5.0375,-0.36453,-1.8363
5.0917,-0.42152,-2.1462
5.1458,-0.48677,-2.5049
5.2,-0.56137,-2.9191
5.2542,-0.64646,-3.3966
5.3083,-0.74331,-3.9457
5.3625,-0.85325,-4.5755
5.4167,-0.97769,-5.2958
5.4708,-1.1181,-6.117
5.525,-1.276,-7.0501
5.5792,-1.453,-8.1063
5.6333,-1.6504,-9.2974
5.6875,-1.8699,-10.635
5.7417,-2.1127,-12.131
5.7958,-2.3802,-13.795
5.85,-2.6735,-15.64
5.9042,-2.9936,-17.675
5.9583,-3.3412,-19.908
6.0125,-3.717,-22.349
6.0667,-4.1213,-25.003
6.1208,-4.5544,-27.877
6.175,-5.0161,-30.975
6.2292,-5.5064,-34.3
6.2833,-6.0247,-37.855
6.3375,-6.5707,-41.642
6.3917,-7.1437,-45.66
6.4458,-7.7429,-49.909
6.5,-8.3675,-54.389
