0,0.19992,0
0.045833,0.19946,0.0091421
0.091667,0.19901,0.018243
0.1375,0.19856,0.027301
0.18333,0.1981,0.036319
0.22917,0.19765,0.045294
0.275,0.19719,0.054229
0.32083,0.19674,0.063121
0.36667,0.19629,0.071972
0.4125,0.19583,0.080781
0.45833,0.19538,0.089549
0.50417,0.19493,0.098275
0.55,0.19447,0.10696
0.59583,0.19402,0.1156
0.64167,0.19356,0.1242
0.6875,0.19311,0.13276
0.73333,0.19266,0.14128
0.77917,0.1922,0.14976
0.825,0.19175,0.15819
0.87083,0.1913,0.16659
0.91667,0.19084,0.17494
0.9625,0.19039,0.18325
1.0083,0.18993,0.19152
1.0542,0.18948,0.19974
1.1,0.18902,0.20793
1.1458,0.18857,0.21607
1.1917,0.18811,0.22417
1.2375,0.18766,0.23223
1.2833,0.1872,0.24025
1.3292,0.18675,0.24822
1.375,0.18629,0.25615
1.4208,0.18584,0.26405
1.4667,0.18538,0.27189
1.5125,0.18493,0.2797
1.5583,0.18447,0.28747
1.6042,0.18401,0.29519
1.65,0.18356,0.30287
1.6958,0.1831,0.3105
1.7417,0.18264,0.3181
1.7875,0.18218,0.32565
1.8333,0.18172,0.33315
1.8792,0.18126,0.34062
1.925,0.1808,0.34804
1.9708,0.18034,0.35541
2.0167,0.17987,0.36274
2.0625,0.17941,0.37002
2.1083,0.17894,0.37726
2.1542,0.17847,0.38445
2.2,0.178,0.3916
2.2458,0.17752,0.39869
2.2917,0.17705,0.40574
2.3375,0.17657,0.41273
2.3833,0.17609,0.41967
2.4292,0.1756,0.42656
2.475,0.17511,0.4334
2.5208,0.17461,0.44017
2.5667,0.17411,0.44689
2.6125,0.1736,0.45354
2.6583,0.17309,0.46012
2.7042,0.17256,0.46664
2.75,0.17203,0.47308
2.7958,0.17148,0.47944
2.8417,0.17093,0.48572
2.8875,0.17036,0.4919
2.9333,0.16977,0.49799
2.9792,0.16916,0.50396
3.025,0.16854,0.50982
3.0708,0.16789,0.51555
3.1167,0.16721,0.52114
3.1625,0.16651,0.52657
3.2083,0.16576,0.53183
3.2542,0.16498,0.53689
3.3,0.16416,0.54173
3.3458,0.16329,0.54633
3.3917,0.16236,0.55066
3.4375,0.16136,0.55468
3.4833,0.16029,0.55835
3.5292,0.15914,0.56162
3.575,0.15789,0.56446
3.6208,0.15653,0.56678
3.6667,0.15506,0.56854
3.7125,0.15344,0.56964
3.7583,0.15167,0.57001
3.8042,0.14971,0.56953
3.85,0.14756,0.56809
3.8958,0.14517,0.56555
3.9417,0.14252,0.56177
3.9875,0.13958,0.55656
4.0333,0.13629,0.54972
4.0792,0.13263,0.54102
4.125,0.12853,0.5302
4.1708,0.12395,0.51696
4.2167,0.1188,0.50095
4.2625,0.11303,0.48177
4.3083,0.10654,0.45899
4.3542,0.099235,0.43208
4.4,0.091018,0.40048
4.4458,0.081763,0.3635
4.4917,0.071334,0.32041
4.5375,0.059579,0.27034
4.5833,0.046324,0.21232
4.6292,0.031377,0.14525
4.675,0.014519,0.067877
4.7208,-0.0044914,-0.021203
4.7667,-0.025926,-0.12358
4.8125,-0.050089,-0.24105
4.8583,-0.077315,-0.37562
4.9042,-0.10798,-0.52955
4.95,-0.14249,-0.70534
4.9958,-0.18131,-0.90582
5.0417,-0.22494,-1.1341
5.0875,-0.27392,-1.3936
5.1333,-0.32885,-1.6881
5.1792,-0.39037,-2.0218
5.225,-0.45918,-2.3992
5.2708,-0.53601,-2.8252
5.3167,-0.62166,-3.3052
5.3625,-0.71695,-3.8446
5.4083,-0.82274,-4.4497
5.4542,-0.93994,-5.1266
5.5,-1.0694,-5.8819
