0,0.099958,0
0.054167,0.099422,0.0053854
0.10833,0.098886,0.010713
0.1625,0.09835,0.015982
0.21667,0.097814,0.021193
0.27083,0.097278,0.026346
0.325,0.096741,0.031441
0.37917,0.096205,0.036478
0.43333,0.095669,0.041457
0.4875,0.095133,0.046377
0.54167,0.094597,0.05124
0.59583,0.09406,0.056044
0.65,0.093524,0.06079
0.70417,0.092987,0.065479
0.75833,0.092451,0.070109
0.8125,0.091914,0.074681
0.86667,0.091378,0.079194
0.92083,0.090841,0.08365
0.975,0.090305,0.088047
1.0292,0.089768,0.092386
1.0833,0.089231,0.096667
1.1375,0.088694,0.10089
1.1917,0.088156,0.10505
1.2458,0.087619,0.10916
1.3,0.087081,0.11321
1.3542,0.086543,0.11719
1.4083,0.086005,0.12112
1.4625,0.085466,0.12499
1.5167,0.084927,0.12881
1.5708,0.084387,0.13256
1.625,0.083847,0.13625
1.6792,0.083306,0.13989
1.7333,0.082765,0.14346
1.7875,0.082222,0.14697
1.8417,0.081679,0.15043
1.8958,0.081134,0.15382
1.95,0.080588,0.15715
2.0042,0.08004,0.16041
2.0583,0.079491,0.16362
2.1125,0.078939,0.16676
2.1667,0.078384,0.16983
2.2208,0.077827,0.17284
2.275,0.077266,0.17578
2.3292,0.076701,0.17865
2.3833,0.076132,0.18145
2.4375,0.075557,0.18417
2.4917,0.074975,0.18681
2.5458,0.074386,0.18938
2.6,0.073789,0.19185
2.6542,0.073182,0.19424
2.7083,0.072563,0.19653
2.7625,0.071931,0.19871
2.8167,0.071284,0.20078
2.8708,0.070618,0.20273
2.925,0.069931,0.20455
2.9792,0.069219,0.20622
3.0333,0.068479,0.20772
3.0875,0.067706,0.20904
3.1417,0.066895,0.21016
3.1958,0.066039,0.21105
3.25,0.06513,0.21167
3.3042,0.064162,0.212
3.3583,0.063123,0.21199
3.4125,0.062003,0.21158
3.4667,0.060787,0.21073
3.5208,0.059462,0.20936
3.575,0.058008,0.20738
3.6292,0.056406,0.20471
3.6833,0.054631,0.20122
3.7375,0.052655,0.1968
3.7917,0.050446,0.19127
3.8458,0.047966,0.18447
3.9,0.045171,0.17617
3.9542,0.042011,0.16612
4.0083,0.038426,0.15402
4.0625,0.034349,0.13954
4.1167,0.0297,0.12227
4.1708,0.024388,0.10172
4.225,0.018307,0.077349
4.2792,0.011335,0.048503
4.3333,0.0033285,0.014423
4.3875,-0.0058749,-0.025776
4.4417,-0.016464,-0.073129
4.4958,-0.028658,-0.12884
4.55,-0.042705,-0.19431
4.6042,-0.058894,-0.27116
4.6583,-0.077554,-0.36127
4.7125,-0.099064,-0.46684
4.7667,-0.12385,-0.59037
4.8208,-0.15241,-0.73476
4.875,-0.1853,-0.90333
4.9292,-0.22314,-1.0999
4.9833,-0.26664,-1.3288
5.0375,-0.3166,-1.5949
5.0917,-0.37389,-1.9037
5.1458,-0.43948,-2.2615
5.2,-0.51446,-2.6752
5.2542,-0.59999,-3.1524
5.3083,-0.69732,-3.7016
5.3625,-0.80779,-4.3318
5.4167,-0.93283,-5.0528
5.4708,-1.0739,-5.8752
5.525,-1.2325,-6.8097
5.5792,-1.4102,-7.8679
5.6333,-1.6085,-9.0613
5.6875,-1.8289,-10.402
5.7417,-2.0726,-11.9
5.7958,-2.3411,-13.569
5.85,-2.6354,-15.417
5.9042,-2.9565,-17.456
5.9583,-3.3053,-19.694
6.0125,-3.6822,-22.139
6.0667,-4.0876,-24.798
6.1208,-4.5217,-27.677
6.175,-4.9846,-30.78
6.2292,-5.4759,-34.11
6.2833,-5.9954,-37.671
6.3375,-6.5424,-41.463
6.3917,-7.1164,-45.486
6.4458,-7.7166,-49.74
6.5,-8.3423,-54.225
