0.017563,0.029343
0.023614,0.029337
0.029741,0.029331
0.035929,0.029324
0.041873,0.029318
0.04792,0.029312
0.053864,0.029306
0.059932,0.0293
0.066041,0.029294
0.072103,0.029288
0.078038,0.029282
0.084128,0.029276
0.090277,0.02927
0.096201,0.029264
0.10221,0.029258
0.10824,0.029252
0.11428,0.029246
0.12033,0.02924
0.12618,0.029234
0.13242,0.029227
0.1383,0.029221
0.14421,0.029215
0.15034,0.029209
0.15647,0.029203
0.16238,0.029197
0.16859,0.029191
0.17444,0.029185
0.1804,0.029179
0.18641,0.029173
0.19247,0.029167
0.19849,0.029161
0.20441,0.029155
0.21059,0.029149
0.21649,0.029143
0.22246,0.029137
0.22862,0.02913
0.23456,0.029124
0.24061,0.029118
0.24675,0.029112
0.25278,0.029106
0.25873,0.0291
0.26488,0.029094
0.27082,0.029088
0.27675,0.029082
0.28271,0.029076
0.28883,0.02907
0.2949,0.029064
0.30062,0.029058
0.30686,0.029051
0.31292,0.029045
0.31889,0.029039
0.32491,0.029033
0.33103,0.029027
0.33691,0.029021
0.34286,0.029015
0.34891,0.029009
0.35497,0.029003
0.36107,0.028997
0.36692,0.028991
0.37312,0.028984
0.379,0.028978
0.38501,0.028972
0.39103,0.028966
0.39703,0.02896
0.40317,0.028954
0.40927,0.028948
0.41522,0.028942
0.42136,0.028935
0.42739,0.028929
0.43339,0.028923
0.43937,0.028917
0.44543,0.028911
0.45131,0.028905
0.45739,0.028899
0.46342,0.028893
0.46939,0.028887
0.47541,0.02888
0.48141,0.028874
0.48742,0.028868
0.49338,0.028862
0.49946,0.028856
0.50541,0.02885
0.51155,0.028844
0.51745,0.028838
0.52343,0.028831
0.52945,0.028825
0.53559,0.028819
0.54143,0.028813
0.54758,0.028807
0.5537,0.028801
0.5599,0.028794
0.56565,0.028788
0.57181,0.028782
0.57778,0.028776
0.58388,0.02877
0.58991,0.028764
0.59602,0.028757
0.6018,0.028751
0.60819,0.028745
0.61381,0.028739
0.61985,0.028733
0.62598,0.028727
0.63189,0.02872
0.63781,0.028714
0.64398,0.028708
0.64994,0.028702
0.65598,0.028696
0.66202,0.02869
0.66795,0.028683
0.67407,0.028677
0.68007,0.028671
0.68607,0.028665
0.69196,0.028659
0.69801,0.028652
0.70428,0.028646
0.71012,0.02864
0.71633,0.028634
0.72228,0.028627
0.72837,0.028621
0.73427,0.028615
0.74041,0.028609
0.74631,0.028603
0.75241,0.028596
0.75832,0.02859
0.76442,0.028584
0.77037,0.028578
0.77644,0.028571
0.78247,0.028565
0.78847,0.028559
0.79458,0.028552
0.80045,0.028546
0.80646,0.02854
0.81247,0.028534
0.81853,0.028528
0.82456,0.028521
0.83043,0.028515
0.83666,0.028509
0.8425,0.028503
0.84874,0.028496
0.85462,0.02849
0.86062,0.028484
0.8666,0.028477
0.87273,0.028471
0.87873,0.028465
0.88474,0.028458
0.89074,0.028452
0.89688,0.028446
0.90291,0.028439
0.90884,0.028433
0.91492,0.028427
0.92091,0.02842
0.92684,0.028414
0.93283,0.028408
0.93894,0.028401
0.94502,0.028395
0.951,0.028389
0.95696,0.028382
0.96291,0.028376
0.96904,0.02837
0.97504,0.028363
0.98096,0.028357
0.98695,0.028351
0.993,0.028344
0.99917,0.028338
1.0049,0.028331
1.011,0.028325
1.017,0.028319
1.0231,0.028312
1.0291,0.028306
1.0353,0.028299
1.0414,0.028292
1.0472,0.028286
1.0533,0.02828
1.0594,0.028273
1.0653,0.028267
1.0714,0.02826
1.0774,0.028254
1.0833,0.028247
1.0895,0.028241
1.0955,0.028234
1.1015,0.028228
1.1076,0.028221
1.1134,0.028215
1.1196,0.028208
1.1254,0.028202
1.1315,0.028195
1.1376,0.028189
1.1437,0.028182
1.1495,0.028176
1.1556,0.028169
1.1616,0.028163
1.1678,0.028156
1.1737,0.028149
1.1796,0.028143
1.1858,0.028136
1.1919,0.028129
1.1981,0.028123
1.2039,0.028116
1.2101,0.028109
1.2161,0.028103
1.2221,0.028096
1.2281,0.02809
1.2341,0.028083
1.2401,0.028076
1.2461,0.02807
1.2522,0.028063
1.2582,0.028056
1.2641,0.02805
1.2702,0.028043
1.2761,0.028036
1.2823,0.028029
1.2883,0.028022
1.2944,0.028016
1.3002,0.028009
1.3063,0.028002
1.3123,0.027995
1.3182,0.027989
1.3243,0.027982
1.3304,0.027975
1.3363,0.027968
1.3424,0.027961
1.3486,0.027954
1.3547,0.027947
1.3605,0.027941
1.3666,0.027934
1.3726,0.027927
1.3787,0.02792
1.3848,0.027913
1.3908,0.027906
1.3969,0.027899
1.4027,0.027892
1.4087,0.027885
1.4148,0.027878
1.4207,0.027871
1.4268,0.027864
1.4329,0.027857
1.4387,0.02785
1.4448,0.027843
1.4509,0.027836
1.4569,0.027829
1.4629,0.027822
1.4689,0.027815
1.475,0.027808
1.4809,0.027801
1.4869,0.027794
1.493,0.027786
1.4989,0.027779
1.505,0.027772
1.5112,0.027765
1.5171,0.027758
1.5231,0.02775
1.5293,0.027743
1.5352,0.027736
1.5412,0.027729
1.5473,0.027721
1.5533,0.027714
1.5594,0.027706
1.5652,0.027699
1.5713,0.027692
1.5773,0.027684
1.5835,0.027677
1.5893,0.02767
1.5953,0.027662
1.6014,0.027655
1.6074,0.027647
1.6134,0.02764
1.6197,0.027632
1.6255,0.027625
1.6315,0.027617
1.6375,0.02761
1.6436,0.027602
1.6494,0.027595
1.6556,0.027587
1.6615,0.027579
1.6678,0.027571
1.6737,0.027564
1.6799,0.027556
1.686,0.027548
1.6919,0.02754
1.6978,0.027533
1.7038,0.027525
1.7098,0.027517
1.7159,0.027509
1.7218,0.027501
1.7278,0.027493
1.7339,0.027485
1.7399,0.027477
1.7459,0.027469
1.7519,0.027461
1.758,0.027453
1.7638,0.027445
1.7698,0.027437
1.7761,0.027429
1.782,0.027421
1.7879,0.027413
1.794,0.027405
1.8,0.027396
1.8058,0.027388
1.8121,0.02738
1.8181,0.027371
1.8243,0.027363
1.8303,0.027355
1.8362,0.027346
1.8424,0.027338
1.8483,0.027329
1.8544,0.027321
1.8602,0.027312
1.8663,0.027304
1.8724,0.027295
1.8784,0.027286
1.8843,0.027278
1.8904,0.027269
1.8963,0.02726
1.9026,0.027251
1.9083,0.027243
1.9146,0.027234
1.9204,0.027225
1.9264,0.027216
1.9324,0.027207
1.9383,0.027198
1.9443,0.027189
1.9505,0.02718
1.9564,0.027171
1.9625,0.027162
1.9685,0.027153
1.9746,0.027143
1.9807,0.027134
1.9867,0.027125
1.9925,0.027116
1.9988,0.027106
2.0045,0.027097
2.0108,0.027087
2.0168,0.027077
2.0228,0.027068
2.0287,0.027058
2.0349,0.027048
2.0407,0.027039
2.0469,0.027029
2.0529,0.027019
2.059,0.027009
2.065,0.026999
2.071,0.026989
2.0768,0.02698
2.083,0.026969
2.0889,0.026959
2.095,0.026949
2.101,0.026939
2.107,0.026929
2.113,0.026918
2.1191,0.026908
2.125,0.026897
2.1311,0.026887
2.1372,0.026876
2.1432,0.026865
2.1493,0.026854
2.1552,0.026844
2.1615,0.026833
2.1674,0.026822
2.1735,0.026811
2.1794,0.0268
2.1853,0.026789
2.1914,0.026778
2.1975,0.026767
2.2035,0.026755
2.2095,0.026744
2.2157,0.026732
2.2215,0.026721
2.2275,0.02671
2.2336,0.026698
2.2396,0.026686
2.2456,0.026675
2.2516,0.026663
2.2577,0.026651
2.2638,0.026639
2.2697,0.026627
2.2757,0.026615
2.2818,0.026602
2.2877,0.02659
2.2938,0.026578
2.2997,0.026565
2.3058,0.026553
2.312,0.02654
2.3179,0.026527
2.3239,0.026515
2.3299,0.026502
2.3359,0.026489
2.342,0.026476
2.3479,0.026463
2.3541,0.026449
2.36,0.026436
2.3662,0.026422
2.372,0.026409
2.3781,0.026395
2.384,0.026382
2.39,0.026368
2.396,0.026354
2.4022,0.02634
2.4082,0.026326
2.4143,0.026311
2.4202,0.026297
2.4264,0.026283
2.4321,0.026269
2.4383,0.026254
2.4442,0.026239
2.4504,0.026224
2.4564,0.026209
2.4625,0.026194
2.4684,0.026179
2.4746,0.026163
2.4806,0.026148
2.4866,0.026132
2.4924,0.026117
2.4987,0.026101
2.505,0.026084
2.511,0.026068
2.5166,0.026053
2.5225,0.026037
2.5286,0.02602
2.5346,0.026004
2.5406,0.025987
2.5466,0.02597
2.5525,0.025953
2.5587,0.025936
2.5646,0.025919
2.5707,0.025901
2.5767,0.025884
2.5826,0.025866
2.5886,0.025849
2.5947,0.025831
2.6007,0.025812
2.6068,0.025794
2.6129,0.025775
2.6191,0.025756
2.6251,0.025737
2.631,0.025719
2.6371,0.025699
2.6432,0.02568
2.6492,0.025661
2.6553,0.025641
2.6613,0.025621
2.6672,0.025602
2.6733,0.025581
2.6792,0.025561
2.6853,0.025541
2.6912,0.02552
2.6973,0.0255
2.7032,0.025479
2.7093,0.025458
2.7153,0.025436
2.7215,0.025414
2.7273,0.025393
2.7335,0.02537
2.7394,0.025349
2.7454,0.025326
2.7515,0.025304
2.7575,0.025281
2.7635,0.025258
2.7696,0.025235
2.7757,0.025211
2.7818,0.025187
2.7877,0.025163
2.7938,0.025139
2.7998,0.025115
2.8058,0.025091
2.8117,0.025066
2.8178,0.025041
2.8239,0.025016
2.8298,0.024991
2.8359,0.024965
2.8419,0.024939
2.8479,0.024913
2.8541,0.024885
2.86,0.02486
2.8661,0.024832
2.8719,0.024806
2.8781,0.024778
2.884,0.024751
2.89,0.024723
2.896,0.024695
2.902,0.024666
2.9079,0.024638
2.9139,0.024609
2.92,0.024579
2.9261,0.02455
2.9322,0.024519
2.9383,0.024489
2.9442,0.024459
2.9504,0.024427
2.9563,0.024397
2.9622,0.024366
2.9682,0.024335
2.9744,0.024301
2.9804,0.024269
2.9865,0.024236
2.9924,0.024204
2.9985,0.02417
3.0045,0.024136
3.0105,0.024103
3.0166,0.024068
3.0225,0.024034
3.0286,0.023999
3.0347,0.023963
3.0406,0.023928
3.0468,0.023891
3.0527,0.023855
3.0588,0.023818
3.0647,0.023782
3.0707,0.023744
3.0767,0.023707
3.0826,0.02367
3.0889,0.023629
3.0951,0.023589
3.1009,0.023551
3.107,0.023511
3.1129,0.023471
3.1188,0.023431
3.1247,0.023391
3.1309,0.023349
3.137,0.023306
3.143,0.023264
3.1491,0.023221
3.1551,0.023178
3.1611,0.023134
3.1671,0.023091
3.1731,0.023047
3.179,0.023003
3.1851,0.022957
3.1912,0.02291
3.197,0.022866
3.203,0.02282
3.209,0.022772
3.2152,0.022723
3.2212,0.022676
3.2273,0.022626
3.2332,0.022578
3.2393,0.022528
3.2456,0.022475
3.2515,0.022426
3.2576,0.022374
3.2635,0.022323
3.2696,0.02227
3.2755,0.022219
3.2816,0.022165
3.2877,0.022111
3.2939,0.022055
3.2997,0.022002
3.3057,0.021947
3.3118,0.02189
3.3177,0.021834
3.3237,0.021778
3.3297,0.02172
3.3357,0.021662
3.3418,0.021603
3.3477,0.021544
3.354,0.021482
3.3598,0.021423
3.3658,0.021362
3.3717,0.021302
3.3777,0.021239
3.3837,0.021176
3.3899,0.021111
3.3957,0.021049
3.4018,0.020983
3.4078,0.020917
3.4141,0.020849
3.42,0.020783
3.4261,0.020715
3.4321,0.020646
3.4382,0.020576
3.4442,0.020507
3.4502,0.020436
3.4562,0.020366
3.4623,0.020294
3.4682,0.020223
3.4742,0.020149
3.4803,0.020075
3.4863,0.020001
3.4923,0.019926
3.4982,0.019851
3.5041,0.019776
3.5103,0.019695
3.5162,0.019618
3.5223,0.019539
3.5283,0.019459
3.5342,0.01938
3.5402,0.019299
3.5464,0.019215
3.5522,0.019135
3.5584,0.019048
3.5642,0.018966
3.5704,0.018879
3.5765,0.018791
3.5825,0.018706
3.5886,0.018616
3.5946,0.018527
3.6006,0.018438
3.6068,0.018345
3.6127,0.018256
3.6187,0.018165
3.6247,0.018071
