-2.30E+00;3.12E+00
-2.29E+00;3.12E+00
-2.28E+00;3.12E+00
-2.27E+00;2.64E+00
-2.26E+00;2.50E+00
-2.25E+00;2.50E+00
-2.24E+00;2.50E+00
