0.017563,0.029621
0.023614,0.029628
0.029741,0.029643
0.035929,0.029631
0.041873,0.029636
0.04792,0.029641
0.053864,0.029617
0.059932,0.029616
0.066041,0.029629
0.072103,0.029614
0.078038,0.029595
0.084128,0.02958
0.090277,0.029626
0.096201,0.02963
0.10221,0.029604
0.10824,0.029567
0.11428,0.029613
0.12033,0.029602
0.12618,0.029545
0.13242,0.029564
0.1383,0.029591
0.14421,0.029588
0.15034,0.02958
0.15647,0.029584
0.16238,0.0296
0.16859,0.029541
0.17444,0.029566
0.1804,0.029548
0.18641,0.02954
0.19247,0.02957
0.19849,0.029563
0.20441,0.029563
0.21059,0.029556
0.21649,0.029529
0.22246,0.029543
0.22862,0.029526
0.23456,0.029518
0.24061,0.029539
0.24675,0.029534
0.25278,0.029511
0.25873,0.029509
0.26488,0.029505
0.27082,0.029489
0.27675,0.029488
0.28271,0.029506
0.28883,0.029529
0.2949,0.029538
0.30062,0.029481
0.30686,0.029482
0.31292,0.029509
0.31889,0.029479
0.32491,0.029466
0.33103,0.029473
0.33691,0.029492
0.34286,0.029473
0.34891,0.029479
0.35497,0.029469
0.36107,0.029474
0.36692,0.029478
0.37312,0.029432
0.379,0.029434
0.38501,0.029464
0.39103,0.029473
0.39703,0.029444
0.40317,0.029446
0.40927,0.029438
0.41522,0.029457
0.42136,0.029413
0.42739,0.029432
0.43339,0.02943
0.43937,0.029427
0.44543,0.029419
0.45131,0.029421
0.45739,0.029391
0.46342,0.029417
0.46939,0.0294
0.47541,0.029393
0.48141,0.029393
0.48742,0.029402
0.49338,0.029402
0.49946,0.029399
0.50541,0.029389
0.51155,0.029367
0.51745,0.029365
0.52343,0.029352
0.52945,0.029337
0.53559,0.029383
0.54143,0.029376
0.54758,0.029344
0.5537,0.029363
0.5599,0.029369
0.56565,0.029335
0.57181,0.029345
0.57778,0.029339
0.58388,0.029331
0.58991,0.029323
0.59602,0.029322
0.6018,0.029348
0.60819,0.029331
0.61381,0.029312
0.61985,0.029303
0.62598,0.029314
0.63189,0.029321
0.63781,0.029299
0.64398,0.029299
0.64994,0.029293
0.65598,0.029286
0.66202,0.029298
0.66795,0.029292
0.67407,0.029271
0.68007,0.029265
0.68607,0.029265
0.69196,0.029282
0.69801,0.029262
0.70428,0.029258
0.71012,0.029255
0.71633,0.029255
0.72228,0.029246
0.72837,0.029233
0.73427,0.029244
0.74041,0.029238
0.74631,0.029229
0.75241,0.029236
0.75832,0.029239
0.76442,0.029205
0.77037,0.029215
0.77644,0.029197
0.78247,0.029196
0.78847,0.029217
0.79458,0.029215
0.80045,0.029205
0.80646,0.029192
0.81247,0.029158
0.81853,0.029175
0.82456,0.029166
0.83043,0.029155
