Time;Active Instrument A Channel 4 Voltage Avg;Active Instrument A Channel 4 Current Avg;Active Instrument A Channel 4 Power Avg;
1.3346816;3.849905252;0.020472337;0.078816556;
1.33568512;3.856856346;0.020450927;0.078876289;
1.33668864;3.863899946;0.020420177;0.07890152;
1.33769216;3.870974779;0.020381771;0.078897322;
1.33869568;3.878271341;0.020367498;0.078990682;
1.3396992;3.885148764;0.020346867;0.079050605;
1.34070272;3.892186403;0.020297822;0.079002905;
1.34170624;3.899288177;0.020275764;0.079061048;
1.34270976;3.906174898;0.020257859;0.079130739;
1.34371328;3.913178682;0.020216597;0.079111157;
1.3447168;3.920339108;0.020192463;0.079161302;
1.34572032;3.92724824;0.020153537;0.079147944;
1.34672384;3.934510946;0.020121878;0.079169749;
1.34772736;3.941360712;0.020085419;0.07916388;
1.34873088;3.948304176;0.020055706;0.079186027;
1.3497344;3.955284357;0.020022618;0.079195146;
1.35073792;3.962348461;0.019976297;0.079153051;
1.35174144;3.96930933;0.019948918;0.079183428;
1.35274496;3.976424932;0.019924007;0.07922632;
1.35374848;3.983160019;0.019898187;0.079257664;
1.354752;3.990218163;0.01983837;0.079159426;
1.35575552;3.997436762;0.019815924;0.079212902;
1.35675904;4.004387856;0.019760519;0.079128783;
1.35776256;4.011442184;0.019734051;0.079162005;
1.35876608;4.018476963;0.019689677;0.079122515;
1.3597696;4.025549889;0.019678257;0.079215807;
1.36077312;4.032628059;0.019637777;0.079191849;
1.36177664;4.039660454;0.01958769;0.079127617;
1.36278016;4.046824455;0.019575624;0.079219113;
1.36378368;4.053650379;0.019521648;0.079133936;
1.3647872;4.060704231;0.019477403;0.079091972;
1.36579072;4.06764555;0.019440293;0.079076223;
1.36679424;4.074745655;0.019417327;0.079120668;
1.36779776;4.081714153;0.019377623;0.079093917;
1.36880128;4.088720798;0.01935336;0.079130485;
1.3698048;4.095730305;0.019320402;0.079131157;
1.37080832;4.102722645;0.019285111;0.079121461;
1.37181184;4.109777451;0.019208817;0.078943962;
1.37281536;4.116756916;0.019160939;0.07888093;
1.37381888;4.12384367;0.019135768;0.078912914;
1.3748224;4.130733967;0.019078935;0.078810003;
1.37582592;4.137899399;0.019037804;0.078776516;
1.37682944;4.144861221;0.019028332;0.078869796;
1.37783296;4.152004719;0.018988758;0.078841414;
1.37883648;4.15896368;0.01892479;0.078707512;
1.37984;4.165961742;0.018891575;0.078701578;
1.38084352;4.17312479;0.018857449;0.078694489;
1.38184704;4.180034637;0.018796077;0.078568253;
1.38285056;4.186897755;0.018756242;0.078530469;
1.38385408;4.194162369;0.01874651;0.078625907;
1.3848576;4.201104641;0.018702008;0.078569092;
1.38586112;4.208320618;0.018654518;0.078504192;
1.38686464;4.215515614;0.018607808;0.078441506;
1.38786816;4.222261906;0.018580949;0.078453633;
1.38887168;4.2292943;0.01853372;0.078384555;
1.3898752;4.23640728;0.018477276;0.078277266;
1.39087872;4.243360043;0.018436924;0.078234505;
1.39188224;4.250412464;0.018380092;0.078122974;
1.39288576;4.257335663;0.018335199;0.078059097;
1.39388928;4.264451981;0.01827707;0.077941685;
1.3948928;4.271520615;0.018253585;0.077970566;
1.39589632;4.278460503;0.01821466;0.077930702;
1.39689984;4.285420418;0.018156271;0.077807256;
1.39790336;4.292275906;0.018098403;0.077683338;
1.39890688;4.299404144;0.018064797;0.077667863;
1.3999104;4.306613922;0.017985258;0.077455564;
1.40091392;4.313602448;0.017970597;0.077518013;
1.40191744;4.320463657;0.017914286;0.077398021;
1.40292096;4.327573299;0.017860567;0.077292914;
1.40392448;4.334630966;0.017811781;0.077207497;
1.404928;4.341543198;0.017759232;0.077102472;
1.40593152;4.348587513;0.017715245;0.077036295;
1.40693504;4.355753899;0.017629739;0.076790804;
1.40793856;4.362850666;0.01757719;0.076686655;
1.40894208;4.369956493;0.017550202;0.07669362;
1.4099456;4.376770496;0.017491942;0.076558217;
1.41094912;4.383853912;0.017441211;0.076459722;
1.41195264;4.390908241;0.017387105;0.076345183;
1.41295616;4.398061752;0.017339226;0.076258986;
1.41395968;4.405011654;0.017256962;0.076017119;
1.4149632;4.4120574;0.017195851;0.07586908;
1.41596672;4.41911459;0.01715433;0.075806952;
1.41697024;4.426084995;0.017103985;0.075703691;
1.41797376;4.433027744;0.0170395;0.075536577;
1.41897728;4.44016552;0.017011473;0.075533756;
1.4199808;4.447037697;0.016949322;0.075374274;
1.42098432;4.454157352;0.016889507;0.075228522;
1.42198784;4.461196899;0.016812045;0.075001844;
1.42299136;4.468078136;0.016776623;0.074959263;
1.42399488;4.475152016;0.016662572;0.074567541;
1.4249984;4.482067108;0.016616639;0.07447689;
1.42600192;4.489061832;0.016566945;0.074370042;
1.42700544;4.496063709;0.016508427;0.074222937;
1.42800896;4.503133297;0.016434208;0.074005427;
1.42901248;4.510256767;0.016405793;0.073994338;
1.430016;4.51736927;0.016329238;0.073765199;
1.43101952;4.524340153;0.016243603;0.073491586;
1.43202304;4.531279087;0.016172368;0.073281513;
1.43302656;4.538278103;0.016113851;0.073129138;
1.43403008;4.545331478;0.016048199;0.072944382;
1.4350336;4.55237484;0.015980726;0.072750255;
1.43603712;4.559317589;0.015909232;0.072535242;
1.43704064;4.566447735;0.01584786;0.072368424;
1.43804416;4.573442459;0.015783116;0.072183174;
1.43904768;4.58044529;0.015715385;0.071983461;
1.4400512;4.587639809;0.015652066;0.071806042;
1.44105472;4.594511032;0.015555271;0.071468864;
1.44205824;4.601515293;0.015505835;0.071350339;
1.44306176;4.608752728;0.015443555;0.071175527;
1.44406528;4.615707874;0.015392952;0.071049368;
1.4450688;4.622701645;0.015303683;0.070744358;
1.44607232;4.629733562;0.015236082;0.070539002;
1.44707584;4.636585236;0.015156933;0.070276412;
1.44807936;4.643671989;0.015087906;0.070063288;
1.44908288;4.650735855;0.014998896;0.069755904;
1.4500864;4.657844543;0.014938043;0.069579084;
1.45108992;4.664822102;0.014863306;0.069334677;
1.45209344;4.671819687;0.014771571;0.069010118;
1.45309696;4.678884506;0.014719411;0.068870423;
1.45410048;4.685891151;0.014649475;0.068645845;
1.455104;4.692932129;0.014531661;0.068196098;
1.45610752;4.699956894;0.014472494;0.068020097;
1.45711104;4.706897736;0.014364671;0.067613037;
1.45811456;4.713994503;0.014263724;0.067239116;
1.45911808;4.720905781;0.014184446;0.066963433;
1.4601216;4.727889061;0.014125279;0.066782753;
1.46112512;4.735019207;0.014044832;0.066502551;
1.46212864;4.742060661;0.013959715;0.066197816;
1.46313216;4.749220371;0.013852411;0.065788152;
1.46413568;4.756221771;0.013759509;0.065443275;
1.4651392;4.763044834;0.013668812;0.065105164;
1.46614272;4.770085335;0.013580061;0.064778052;
1.46714624;4.777078152;0.013478986;0.064390169;
1.46814976;4.784120083;0.013407882;0.064144919;
1.46915328;4.791135311;0.013324711;0.063840491;
1.4701568;4.798204899;0.013214812;0.063407374;
1.47116032;4.805234909;0.01311659;0.063028295;
1.47216384;4.812145233;0.013019017;0.0626494;
1.47316736;4.81914711;0.012918589;0.062256579;
1.47417088;4.826192379;0.012832823;0.061933674;
1.4751744;4.833343029;0.012738753;0.061570764;
1.47617792;4.84026289;0.012635211;0.061157745;
1.47718144;4.847476006;0.012523496;0.060707344;
1.47818496;4.854482651;0.012458101;0.060477635;
1.47918848;4.86156702;0.012344439;0.060013315;
1.480192;4.868605614;0.012242064;0.059601781;
1.48119552;4.875584126;0.01217122;0.059341807;
1.48219904;4.882544041;0.012058984;0.058878523;
1.48320256;4.889555454;0.011934164;0.058352757;
1.48420608;4.89659977;0.01182063;0.057880895;
1.4852096;4.90373373;0.01173149;0.057528106;
1.48621312;4.910565376;0.01160719;0.056997864;
1.48721664;4.917788982;0.011506372;0.05658591;
1.48822016;4.924694538;0.011385314;0.056069194;
1.48922368;4.931632996;0.011287611;0.055666355;
1.4902272;4.93853426;0.011144365;0.055036829;
1.49123072;4.945584774;0.011019804;0.054499373;
1.49223424;4.95267868;0.010914445;0.054055739;
1.49323776;4.959605694;0.010785862;0.053493622;
1.49424128;4.96680069;0.010664415;0.052968022;
1.4952448;4.97383213;0.01058799;0.052662886;
1.49624832;4.980826855;0.010438257;0.05199115;
1.49725184;4.987976551;0.01032706;0.051511132;
1.49825536;4.995222569;0.010189004;0.050896344;
1.49925888;5.002050877;0.010072487;0.050383094;
1.5002624;5.009039879;0.009933135;0.049755467;
1.50126592;5.016103745;0.009834004;0.049328382;
1.50226944;5.023095131;0.009693872;0.048693242;
1.50327296;5.029976845;0.009584362;0.048209117;
1.50427648;5.036974907;0.009433979;0.047518716;
1.50528;5.04410696;0.009273866;0.046778373;
1.50628352;5.05123806;0.009153327;0.046235634;
1.50728704;5.058233261;0.009034994;0.045701107;
1.50829056;5.065173626;0.008888374;0.045021158;
1.50929408;5.072224617;0.008767186;0.044469135;
1.5102976;5.079193592;0.008642755;0.043898223;
1.51130112;5.086206913;0.008484327;0.043153044;
1.51230464;5.093283653;0.008323695;0.042394938;
1.51330816;5.100221157;0.008218856;0.041917981;
1.51431168;5.107250214;0.008069771;0.041214341;
1.5153152;5.114301205;0.007907192;0.040439763;
1.51631872;5.121219635;0.007765114;0.039766856;
1.51732224;5.128432274;0.007604353;0.038998408;
1.51832576;5.135364056;0.007448131;0.038248865;
1.51932928;5.142517567;0.007279325;0.037434056;
1.5203328;5.149646759;0.007134652;0.036740936;
1.52133632;5.156542301;0.006982193;0.036003975;
1.52233984;5.163499355;0.006813646;0.035182256;
1.52334336;5.170648098;0.006674034;0.034509079;
1.52434688;5.1775527;0.006489526;0.033599865;
1.5253504;5.184602737;0.006321887;0.032776475;
1.52635392;5.191510677;0.006152951;0.031943112;
1.52735744;5.198630333;0.006023459;0.031313735;
1.52836096;5.205670834;0.005820787;0.030301099;
1.52936448;5.212621212;0.005654575;0.029475159;
1.530368;5.219741821;0.005498224;0.028699312;
1.53137152;5.226640224;0.005320724;0.027809511;
1.53237504;5.233758926;0.005106634;0.026726891;
1.53337856;5.240800381;0.004939254;0.025885646;
1.53438208;5.24770689;0.00478498;0.025110172;
1.5353856;5.254698277;0.004582827;0.024081371;
1.53638912;5.261754036;0.004413242;0.023221391;
1.53739264;5.268792152;0.004224063;0.022255712;
1.53839616;5.275868416;0.004038259;0.021305323;
1.53939968;5.28285265;0.003824818;0.02020595;
1.5404032;5.289966106;0.003645371;0.019283891;
1.54140672;5.296830654;0.003444905;0.018247079;
1.54241024;5.303920269;0.003239768;0.01718347;
1.54341376;5.310906887;0.003018801;0.016032572;
1.54441728;5.31798172;0.002829234;0.015045814;
1.5454208;5.325127602;0.002632011;0.014015795;
1.54642432;5.332211971;0.002392101;0.012755188;
1.54742784;5.339212894;0.002190337;0.011694675;
1.54843136;5.346158981;0.001984421;0.010609031;
1.54943488;5.353125572;0.001775521;0.009504587;
1.5504384;5.36010313;0.001562858;0.008377081;
1.55144192;5.367202282;0.001343318;0.007209861;
1.55244544;5.374164104;0.001119108;0.006014268;
1.55344896;5.38126421;0.000891134;0.004795428;
1.55445248;5.388348579;0.000661344;0.003563552;
1.555456;5.39527607;0.000400154;0.002158941;
1.55645952;5.402126789;0.00015674;0.000846729;
;;;;
