Time;Active Instrument A Channel 4 Voltage Avg;Active Instrument A Channel 4 Current Avg;Active Instrument A Channel 4 Power Avg
0.96940032;2.210783482;0.067451373;0.149120381
0.97040384;2.217879534;0.067451894;0.149600176
0.97140736;2.224707127;0.067470185;0.150101402
0.97241088;2.231977463;0.067469925;0.150591351
0.9734144;2.238856554;0.067460969;0.151035433
0.97441792;2.246053934;0.067454875;0.151507286
0.97542144;2.252933025;0.067409076;0.151868133
0.97642496;2.260039806;0.067390129;0.152304374
0.97742848;2.267052174;0.067363918;0.152717516
0.978432;2.274139643;0.067373;0.15321561
0.97943552;2.281032324;0.067385457;0.153708407
0.98043904;2.287978411;0.067364432;0.154128366
0.98144256;2.295103788;0.067385331;0.154656328
0.98244608;2.302200079;0.067357428;0.155070277
0.9834496;2.309344769;0.06732668;0.155480516
0.98445312;2.316360235;0.067293987;0.155877115
0.98545664;2.323312283;0.067296833;0.156351558
0.98646016;2.330317736;0.06726855;0.156757096
0.98746368;2.337355375;0.067311503;0.157330903
0.9884672;2.344313383;0.067286849;0.157741461
0.98947072;2.351289034;0.067261025;0.158150111
0.99047424;2.358359575;0.06724143;0.158579471
0.99147776;2.365652323;0.067246102;0.159080897
0.99248128;2.372465372;0.067204714;0.159440856
0.9934848;2.379518509;0.067214966;0.159939255
0.99448832;2.386363745;0.067184865;0.160327527
0.99549184;2.393487215;0.067191482;0.160821952
0.99649536;2.400586128;0.067198612;0.161316055
0.99749888;2.407631636;0.067171372;0.161723921
0.9985024;2.414711237;0.067169942;0.162196014
0.99950592;2.421480179;0.067169681;0.162650052
1.00050944;2.428568602;0.067118943;0.163002957
1.00151296;2.435775757;0.06711752;0.163483227
1.00251648;2.442574024;0.067095719;0.163886261
1.00352;2.449701309;0.067105323;0.164387998
1.00452352;2.456890821;0.067115575;0.16489564
1.00552704;2.464017153;0.067106232;0.165350907
1.00653056;2.470858097;0.067085601;0.165759001
1.00753408;2.477957249;0.067075484;0.166210181
1.0085376;2.485045671;0.067045636;0.166611469
1.00954112;2.491937399;0.067019425;0.167008212
1.01054464;2.499142408;0.066981278;0.167395753
1.01154816;2.506522655;0.066994131;0.167922306
1.01255168;2.513133287;0.066994771;0.16836679
1.0135552;2.52012825;0.066996597;0.168840016
1.01455872;2.527133942;0.067000099;0.169318223
1.01556224;2.534104347;0.066983879;0.169744138
1.01656576;2.541046858;0.066968694;0.17017059
1.01756928;2.548110723;0.066915758;0.17050876
1.0185728;2.555108547;0.066906936;0.170954485
1.01957632;2.562020779;0.066892661;0.171380388
1.02057984;2.56923151;0.066894345;0.171867059
1.02158336;2.57611084;0.066898629;0.172338284
1.02258688;2.583116531;0.066913418;0.172845157
1.0235904;2.590117216;0.066883579;0.173236309
1.02459392;2.597080946;0.066859573;0.173639723
1.02559744;2.604189634;0.066812858;0.173993352
1.02660096;2.611242056;0.066808186;0.174452346
1.02760448;2.618398666;0.066804558;0.174920966
1.028608;2.625251293;0.066809878;0.175392718
1.02961152;2.632349491;0.066791713;0.175819132
1.03061504;2.639506817;0.066803396;0.176328018
1.03161856;2.646418095;0.06680119;0.176783879
1.03262208;2.653502464;0.066767447;0.177167584
1.0336256;2.660500288;0.066730604;0.17753679
1.03462912;2.667535067;0.066720873;0.177980269
1.03563264;2.674427032;0.066694662;0.178370007
1.03663616;2.681499481;0.066717759;0.178903636
1.03763968;2.688412666;0.066720225;0.179371498
1.0386432;2.695521355;0.066691026;0.179767085
1.03964672;2.702684641;0.066700108;0.180269358
1.04065024;2.709616423;0.066683635;0.180687073
1.04165376;2.716765165;0.06664782;0.181066476
1.04265728;2.723564386;0.066609673;0.181415734
1.0436608;2.730676174;0.066607207;0.181882713
1.04466432;2.737493992;0.066600457;0.18231835
1.04566784;2.744590998;0.066607594;0.182810604
1.04667136;2.751810789;0.066607729;0.183291866
1.04767488;2.758745193;0.06660863;0.183756238
1.0486784;2.765720606;0.066587612;0.184162731
1.04968192;2.772922993;0.06657204;0.184599141
1.05068544;2.779917717;0.066542588;0.18498292
1.05168896;2.786825895;0.066513397;0.185361257
1.05269248;2.793945551;0.066507816;0.185819217
1.053696;2.801007748;0.066502109;0.186272923
1.05469952;2.807959795;0.066510022;0.186757467
1.05570304;2.815011978;0.066473819;0.187124598
1.05670656;2.822034359;0.066486798;0.187628029
1.05771008;2.829039812;0.066476032;0.188063341
1.0587136;2.835976362;0.066447355;0.188443128
1.05971712;2.843074322;0.066398434;0.188775684
1.06072064;2.850152969;0.066386499;0.189211676
1.06172416;2.85717988;0.066380396;0.189660733
1.06272768;2.864198446;0.06637755;0.190118477
1.0637312;2.871142626;0.066388056;0.190609577
1.06473472;2.878156185;0.066391952;0.191086408
1.06573824;2.885124683;0.066364959;0.191471181
1.06674176;2.892220736;0.066327982;0.191835164
1.06774528;2.89923811;0.066297099;0.192211076
1.0687488;2.906121016;0.066292949;0.192655332
1.06975232;2.913180351;0.06630034;0.193144848
1.07075584;2.920196533;0.066289052;0.193577061
1.07175936;2.927384138;0.066279195;0.194024665
1.07276288;2.93446064;0.06628114;0.194499396
1.0737664;2.941561699;0.066261284;0.194911655
1.07476992;2.948706388;0.066246234;0.195340693
1.07577344;2.955674171;0.066216268;0.195713712
1.07677696;2.96259594;0.06618993;0.196094017
1.07778048;2.969664812;0.066181362;0.196536461
1.078784;2.97667551;0.066200048;0.197056061
1.07978752;2.983569145;0.066174746;0.197436929
1.08079104;2.990716696;0.066165015;0.197880815
1.08179456;2.99753952;0.066162549;0.198324855
1.08279808;3.004712582;0.066171244;0.198825569
1.0838016;3.011711359;0.06611558;0.199121045
1.08480512;3.018718719;0.066095464;0.199523614
1.08580864;3.02579546;0.06609261;0.19998272
1.08681216;3.032829523;0.066101432;0.200474374
1.08781568;3.039885521;0.066100657;0.20093843
1.0888192;3.046965837;0.066078208;0.201338044
1.08982272;3.053857803;0.06606368;0.201749084
1.09082624;3.06093049;0.066039152;0.202141255
1.09182976;3.067959547;0.066033959;0.202589516
1.09283328;3.074875832;0.066010997;0.202975618
1.0938368;3.081987381;0.0659879;0.203373875
1.09484032;3.08920598;0.065992706;0.203865061
1.09584384;3.096190214;0.065993093;0.204327169
1.09684736;3.103194952;0.065988161;0.204774127
1.09785088;3.110151052;0.065987125;0.205229926
1.0988544;3.11728096;0.065985307;0.205694741
1.09985792;3.124099731;0.065957665;0.206058325
1.10086144;3.131196022;0.065903559;0.206356963
1.10186496;3.138322115;0.065893181;0.206794026
1.10286848;3.145368576;0.065892532;0.207256301
1.103872;3.152318001;0.065885141;0.207690918
1.10487552;3.159319401;0.06590201;0.208205498
1.10587904;3.166454792;0.065882415;0.208613687
1.10688256;3.173467159;0.06588462;0.209082678
1.10788608;3.18025279;0.065851144;0.209423286
1.1088896;3.187414885;0.065803394;0.209742717
1.10989312;3.194410086;0.065800928;0.210195147
1.11089664;3.201427221;0.06576784;0.210550952
1.11190016;3.208397627;0.065772258;0.211023556
1.11290368;3.215456009;0.065793537;0.211556223
1.1139072;3.222432375;0.065780558;0.211973399
1.11491072;3.229574442;0.065755777;0.212363177
1.11591424;3.236597538;0.065743454;0.212785101
1.11691776;3.243705273;0.065717496;0.213168188
1.11792128;3.250718832;0.065708153;0.21359873
1.1189248;3.257864237;0.065671563;0.213949037
1.11992832;3.264769793;0.06566599;0.214384341
1.12093184;3.271820068;0.065670788;0.214863003
1.12193536;3.278797388;0.065654702;0.215268467
1.12293888;3.285820723;0.06566184;0.215753035
1.1239424;3.292948723;0.065637574;0.216141164
1.12494592;3.299850464;0.065623038;0.216546211
1.12594944;3.306759596;0.065600984;0.216926683
1.12695296;3.313951254;0.065575033;0.217312464
1.12795648;3.320716381;0.065564007;0.217719471
1.12896;3.327787161;0.065575548;0.218221465
1.12996352;3.334857941;0.065580353;0.218701161
1.13096704;3.341915131;0.065582693;0.219171793
1.13197056;3.34898591;0.065558426;0.219554245
1.13297408;3.355886698;0.06553442;0.219926089
1.1339776;3.362827778;0.06551522;0.220316402
1.13498112;3.369977713;0.065475643;0.220651457
1.13598464;3.376988888;0.065463707;0.221070211
1.13698816;3.383859396;0.065457352;0.221498474
1.13799168;3.391014814;0.065474734;0.222025792
1.1389952;3.397907495;0.065475643;0.222480177
1.13999872;3.405022144;0.065426208;0.222777687
1.14100224;3.412111521;0.065426208;0.223241518
1.14200576;3.419133663;0.065409206;0.223642818
1.14300928;3.426305771;0.065373786;0.22399058
1.1440128;3.433255911;0.065348744;0.224358963
1.14501632;3.440229177;0.065358087;0.224846799
1.14601984;3.447285652;0.065361984;0.22532143
1.14702336;3.454399347;0.065364704;0.225795789
1.14802688;3.461243391;0.065358348;0.226221151
1.1490304;3.468412399;0.065307356;0.226512845
1.15003392;3.475341082;0.065304369;0.226954955
1.15103744;3.482394457;0.065274917;0.227313008
1.15204096;3.489582062;0.065250784;0.227697966
1.15304448;3.496388912;0.065253638;0.228152095
1.154048;3.503418922;0.065254159;0.228612656
1.15505152;3.510334969;0.065254159;0.229063957
1.15605504;3.51735425;0.065233268;0.229448512
1.15705856;3.524474859;0.065216921;0.229855399
1.15806208;3.53152585;0.065210305;0.230291878
1.1590656;3.538557053;0.065195508;0.230698026
1.16006912;3.545366764;0.065156847;0.231004921
1.16107264;3.552431107;0.06514971;0.231439855
1.16207616;3.559674025;0.065166831;0.231972676
1.16307968;3.566704035;0.065160349;0.23240768
1.1640832;3.57368803;0.065144777;0.232807111
1.16508672;3.580760002;0.065108836;0.233139115
1.16609024;3.587732315;0.06508898;0.233521837
1.16709376;3.594814062;0.065085866;0.233971585
1.16809728;3.601766109;0.065041102;0.234262839
1.1691008;3.608732939;0.065029815;0.234675235
1.17010432;3.615671158;0.065040193;0.235163952
1.17110784;3.622849226;0.065005682;0.235505786
1.17211136;3.629776001;0.065018013;0.236000824
1.17311488;3.636784554;0.064993225;0.236366357
1.1741184;3.643927097;0.064980768;0.23678518
1.17512192;3.650733471;0.064947814;0.237107158
1.17612544;3.65793848;0.064946905;0.237571782
1.17712896;3.664799213;0.064893447;0.237821453
1.17813248;3.67185998;0.064879566;0.238228683
1.179136;3.678853273;0.064898245;0.238751121
1.18013952;3.685963869;0.064903438;0.239231728
1.18114304;3.692838192;0.064874247;0.239570096
1.18214656;3.699846506;0.064871132;0.240013232
1.18315008;3.706939697;0.0648361;0.240343512
1.1841536;3.713880301;0.06477797;0.240577628
1.18515712;3.721204281;0.064748123;0.240940994
1.18616064;3.72824192;0.064759545;0.241439251
1.18716416;3.735399246;0.064751111;0.241871251
1.18816768;3.742342472;0.064734891;0.242260132
1.1891712;3.749324799;0.064738914;0.242727217
1.19017472;3.756415129;0.064749941;0.243227659
1.19117824;3.763270855;0.064667284;0.243360507
1.19218176;3.770359278;0.064628102;0.243671164
1.19318528;3.777534008;0.064615391;0.244086838
1.1941888;3.784394979;0.064593464;0.244447181
1.19519232;3.791442156;0.064594239;0.244905321
1.19619584;3.798403025;0.064573608;0.245276589
1.19719936;3.805481672;0.064583212;0.24577023
1.19820288;3.812366724;0.064555831;0.246110503
1.1992064;3.819597006;0.064514704;0.24642017
1.20020992;3.82660079;0.064478897;0.246734997
1.20121344;3.83355546;0.064468898;0.247145095
1.20221696;3.840676069;0.064416096;0.247401357
1.20322048;3.847695589;0.064414665;0.247848023
1.204224;3.854711771;0.064414017;0.248297469
1.20522752;3.861669779;0.064409472;0.248728112
1.20623104;3.868706465;0.064359389;0.248987585
1.20723456;3.875785112;0.064350046;0.249406951
1.20823808;3.882860661;0.064341098;0.249827519
1.2092416;3.889841795;0.06428206;0.250047042
1.21024512;3.896900177;0.064260259;0.250415816
1.21124864;3.90393281;0.0642552;0.250847985
1.21225216;3.910865545;0.064235605;0.251216816
1.21325568;3.918022871;0.064247802;0.251724357
